id,student_id,question_id,question,answer,sample_solution,rubric,level
43121_chemie_cck02-41,43121,chemie_cck02-41,Beschreibe die geschwindigkeitsbezogene Häufigkeitsverteilung von Teilchen bei einer Temperatur von 22 °C.,"Beantwortung der Impulsfrage Mögliche Darstellung in einer Animation des Kollisionsmodell Bei einer Temperatur von 22 ° C liegt die Höchste Teilchenverteilung bei einem prozentualem Anteil von circa 0,72 bei kurz vor 500 ms. Der Anstieg dahin ist relativ schnell , der Abfall der Teilchenverteilung geht langsamer voran und läuft gegen null , was sie um 1100ms erreicht .
In einer Animation des Kollisionsmodells kann die geschwindigkeitsbezogene Häufigkeitsverteilung von Teilchen bei einer Temperatur von 22 ° C so animiert werden , dass die Teilchen sich bewegen + Messung in m / s dazu .
","Beantwortung: Ein geringer Anteil an Teilchen hat eine sehr geringe Geschwindigkeit und ein ebenfalls geringer Anteil eine große Geschwindigkeit. Die meisten Teilchen besitzen eine Geschwindigkeit, die dazwischen liegt, d.h. bei gleicher Temperatur können unterschiedliche Teilchengeschwindigkeiten auftreten.  Darstellung: Teilchen, die sich in bei einer konstanten Temperatur unterschiedlich schnell bewegen.","{""0"": ""Die MB-Verteilung wird weder aufgabenbezogen korrekt gedeutet noch deren Deutung auf das submikroskopische Modell übertragen."", ""1"": ""Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet, aber die Deutung wird nicht  auf das submikroskopische Modell übertragen."", ""2"": ""Die MB-Verteilung wird aufgabenbezogen korrekt gedeutet und die Deutung wird korrekt auf das submikroskopische Modell übertragen.""}",2
27127_chemie_cce02-35,27127,chemie_cce02-35,"Bei unserem Vorgehen haben wir nach einmaligem Durchführen von Experimenten Gesetzmäßigkeiten (und damit eine Theoriebildung) aus den Ergebnissen abgeleitet. Reflektiere kurz unser Vorgehen und erläutere hierbei, wie wir weiter vorgehen müssten, um unsere Theoriebildung zu festigen.","Wir haben jeweils die verschiedenen Experimente durchgeführt und die Ergebnisse beobachtet .
Wenn man die Theorie jetzt noch weiter bestätigen wolllen , müsste man die Versuche noch öfters durchführen .
","In unserem Vorgehen haben wir Gesetzmäßigkeiten aus exemplarischen Versuchen abgeleitet und so eine Theorie gebildet. Um diese Theoriebildung zu festigen, müssten wir nun weitere, ähnliche Experimente durchführen, die dieselben Einflussfaktoren untersuchen und unsere Ergebnisse mit den von uns aufgestellten Gesetzmäßigkeiten abgleichen.","{""0"": ""Die Schüler:innen bewerten weder den Rückschluss aus exemplarischen Daten noch schlagen sie Wiederholungsexperimente zur Festigung vor."", ""1"": ""Die Schüler:innen bewerten den Rückschluss aus exemplarischen Daten oder schlagen Wiederholungsexperimente zur Festigung vor."", ""2"": ""Die Schüler:innen bewerten den Rückschluss aus exemplarischen Daten und schlagen Wiederholungsexperimente zur Festigung vor.""}",2
41108_chemie_cck01-02,41108,chemie_cck01-02,Beschreibe die oben dargstellten Phänomene in eigenen Worten und charaktersiere diese als chemische Reaktion.,"Abbildung 1 : Man kann einen Magen erkennen , hierbei geht es um die Verdauung zweier Lebensmittel .
Abbildung 2 : Mann erkennt einen Hefeteig .
Dieser wird abgedeckt , damit er aufgehen kann .
Abbildung 3 : Hier sieht man eine Mehlexplosion .
Phänomen C geht am schnellsten , bei der zweiten Abbildung dauert der Prozess etwas länger , der Magen braucht am längsten , um zu verdauen .
Die Verdauung braucht ungefähr 30 Stunden .
","In Bild A wird die Verdauung von Brot und Gebäck im Magen dargestellt. Hierbei handelt es sich um  eine langsam ablaufende Reaktion, die über mehrere Stunden verläuft. Das Brot wird durch die Ma-  gensäure und Enzyme in seine Bestandteile zersetzt, d.h. die Stärke des Mehls wird in Glucose-Mole-  küle zerlegt.  In Bild B wird das Aufgehen eines Hefeteigs gezeigt. Diese Reaktion geht schneller als Reaktion A und  läuft so ab, dass die zugegebenen Hefe-Pilze und Mikroorganismen der Hefe die Stärke aus dem Mehl  verdauen und dabei Gase entstehen, die den Teig aufgehen lassen.  In Bild C sieht man eine Mehlstaubexplosion. Hierbei handelt es sich um eine sehr schnell ablaufende  Reaktion, bei der das Mehl schnell verbrennt und viel Energie freigesetzt wird.  Im Gesamten kennzeichnen sich alle dargestellten Phänomene durch einen Stoff- sowie einen Ener-  gieumsatz.","{""0"": ""Die Schüler:innen beschreiben weder die Reaktionsbespiele noch beziehen sie zentrale Kennzeichen chemischer Reaktionen mit ein"", ""1"": ""Die Schüler:innen beschreiben den Ablauf der Reaktionsbeispiele und beziehen ein Kennzeichen chemischer Reaktionen mit ein"", ""2"": ""Die Schüler:innen beschreiben den Ablauf der Reaktionsbeispiele beider zentraler Kennzeichen chemischer Reaktionen""}",0
33101_chemie_cck01-10,33101,chemie_cck01-10,"Hast Du auf Grundlage der oben beantworteten Aufgaben bereits Ideen, welche Größen geeignet sein könnten, um die Geschwindigkeit dieser Reaktion zu erfassen? Wenn ja, beschreibe und begründe Deine Ideen","Minuten bis Stunden , da so lange ein Hefeteig für eine Gärung braucht .
","Zur Erfassung des zeitlichen Verlaufs einer Reaktion könnte die Menge (Masse, Volumen, Konzentra-  tion) der Produkte und Edukte betrachtet werden. Diese sollte im Reaktionsverlauf für Edukte abneh-  men, da sie im Prozess der Stoffumwandlung zu Produkten reagieren. Gleichzeitig sollte sie für die  Produkte zunehmen, da diese im Reaktionsprozess fortlaufend gebildet werden. Die Abnahme an Edu-  kten und das Entstehen von Produkten kann entsprechend zeitlich verfolgt werden","{""0"": ""Die Schüler:innen betrachten weder die Reaktionsprodukte, noch leiten sie geeignete Stoffgrößen zur Erfassung der zeitlichen Veränderung her."", ""1"": ""Die Schüler:innen leiten mindestens zwei geeignete Stoffgrößen zur Erfassung der zeitlichen Veränderung her."", ""2"": ""Die Schüler:innen leiten mindestens drei geeignete Stoffgrößen zur Erfassung der zeitlichen Veränderung her und stellen einen sinnvollen Zusammenhang her.""}",0
43107_chemie_cck02-07,43107,chemie_cck02-07,Vergleiche die momentane Reaktionsgeschwindigkeit zu den gewählten Zeitpunkten und beschreibe mithilfe des Diagramms den Einfluss der Konzentration auf die momentane Reaktionsgeschwindigkeit.,"Je mehr Säure vorhanden ist desto schneller läuft die Reaktion ab , deswegen läuft sie am anfang im Verhältnis auch so schnell ab
","Die momentane Reaktionsgeschwindigkeit nimmt im Laufe der Reaktion ab. So ist sie nach 100 s geringer als nach 20 s. Dies korreliert mit der Abnahme der Konzentration der Oxonium-Ionen (saure Lösung). Das bedeutet für diesen Fall: je geringer die Edukt-Konzentration ist, desto kleiner die momentane Reaktionsgeschwindigkeit, der ausschlaggebende Faktor ist also die Konzentration.","{""0"": ""Die Schüler:innen identifizeren weder die Abnahme der Konzentration der Oxonium-Ionen  noch die damit verbundene Abnahme der Reaktionsgeschwindigkeit."", ""1"": ""Die Schüler:innen identifizieren nur die Abnahme der Konzentration der Oxonium-Ionen oder die Abnahme der Reaktionsgeschwindigkeit."", ""2"": ""Die Schüler:innen identifizieren die Abnahme der Konzentration der Oxonium-Ionen und die damit verbundene Abnahme der Reaktionsgeschwindigkeit.""}",2
36105_chemie_cce01-23,36105,chemie_cce01-23,"Erkläre außerdem, wie sich ein Stillstand der Reaktion auf submikroskopischer Ebene äußern würde.","Weniger Zusammenstöße zwischen den Molekülen Moleküle würden sich nicht mehr bewegen
","Ein Stillstand auf submikroskopischer Ebene würde bedeuten, dass es keine effektiven Zusammenstöße mehr zwischen Teilchen gibt, die zu einer stofflichen Veränderung führen.","{""0"": ""Die Schüler:innen modellieren das Reaktionsende nicht mithilfe des Kollisionsmodells."", ""1"": ""Die Schüler:innen beschreiben einen Stillstand der Teilchen, ohne auf das Ausbleiben erfolgreicher Kollisionen einzugehen."", ""2"": ""Die Schüler:innen beschreiben den Reaktionsstillstand auf Basis ausbleibender Kollisionen.""}",2
43114_chemie_cck02-24,43114,chemie_cck02-24,Ergänze die folgende Tabelle (mit ungefähren Werten!) ohne exakte graphische Bestimmung auf Basis des obigen Diagramms.,"v , c-Abhängigkeit cSalzsäure [ mol / l ] vVolumenbezogen [ ml / s ] 0,1 0,731 0,2 1,462 0,3 2,193 0,4 2,924
","0,2: 1,462; 0,3: 2,193; 0,4: 2,924","{""0"": ""Die Schüler:innen präsentieren kein Verständnis zum proportionalen Zusammenhang zwischen Konzentration und Reaktionsgeschwindigkeit."", ""1"": ""Die Schüler:innen präsentieren teilweise Verständnis zum proportionalen Zusammenhang zwischen Konzentration und Reaktionsgeschwindigkeit, indem sie wenigstens zwei Werte richtig bestimmen."", ""2"": ""Die Schüler:innen präsentieren ein volels Verständnis zum proportionalen Zusammenhang zwischen Konzentration und Reaktionsgeschwindigkeit, indem sie alle Werte richtig bestimmen.""}",2
39101_chemie_cck01-03,39101,chemie_cck01-03,"Beschreibe Gemeinsamkeiten und Unterschiede zwischen diesen drei chemischen Reaktionen mit Weizenmehl. Nenne hierbei makroskopische Eigenschaften oder Veränderungen, anhand derer du die Unterschiede erkennst.","- alle Phänomene haben etwas mit Weizen zutun
","Im Gesamten kennzeichnen sich alle dargestellten Phänomene durch einen Stoff- sowie einen Energieumsatz. Reaktionen A und B ist gemeinsam, dass sie beide auf Stoffwechselprozessen beruhen.  Die Reaktionen unterscheiden sich in der Geschwindigkeit, mit der sie ablaufen. Reaktion A läuft am langsamsten, B mittelschnell und C sehr schnell ab. Dabei wird bei Reaktion C sehr schnell sehr viel (Wärme)energie freigesetzt, sodass auf makroskopischer Ebene ein explosionsartiger Umsatz zu beobachten ist.","{""0"": ""Die Schüler:innen nehmen weder eine Kontrastierung der Reaktionsbeispiele vor, noch identifizieren sie Gemeinsamkeiten und Unterschiede im Hinblick auf Reaktionsgeschwindigkeit und Energieverlauf."", ""1"": ""Die Schüler:innen kontrastieren die unterschiedlichen Reaktionsbeispiele und identifizieren Unterschiede oder Gemeinsamkeiten in Hinblick auf Reaktionsgeschwindigkeit oder Energieverlauf."", ""2"": ""Die Schüler:innen kontrastieren die unterschiedlichen Reaktionsbeispiele und identifizieren Unterschiede oder Gemeinsamkeiten in Hinblick auf Reaktionsgeschwindigkeit und Energieverlauf.""}",0
41111_chemie_cck02-24,41111,chemie_cck02-24,Ergänze die folgende Tabelle (mit ungefähren Werten!) ohne exakte graphische Bestimmung auf Basis des obigen Diagramms.,"v , c-Abhängigkeit cSalzsäure [ mol / l ] vVolumenbezogen [ ml / s ] 0,1 0,731 0,2 0,831 0,3 0 , 931 0,4 1,031
","0,2: 1,462; 0,3: 2,193; 0,4: 2,924","{""0"": ""Die Schüler:innen präsentieren kein Verständnis zum proportionalen Zusammenhang zwischen Konzentration und Reaktionsgeschwindigkeit."", ""1"": ""Die Schüler:innen präsentieren teilweise Verständnis zum proportionalen Zusammenhang zwischen Konzentration und Reaktionsgeschwindigkeit, indem sie wenigstens zwei Werte richtig bestimmen."", ""2"": ""Die Schüler:innen präsentieren ein volels Verständnis zum proportionalen Zusammenhang zwischen Konzentration und Reaktionsgeschwindigkeit, indem sie alle Werte richtig bestimmen.""}",0
41102_chemie_cck02-07,41102,chemie_cck02-07,Vergleiche die momentane Reaktionsgeschwindigkeit zu den gewählten Zeitpunkten und beschreibe mithilfe des Diagramms den Einfluss der Konzentration auf die momentane Reaktionsgeschwindigkeit.,"Je höher die Konzentration , desto höher die Reaktionsgeschwindigkeit .
","Die momentane Reaktionsgeschwindigkeit nimmt im Laufe der Reaktion ab. So ist sie nach 100 s geringer als nach 20 s. Dies korreliert mit der Abnahme der Konzentration der Oxonium-Ionen (saure Lösung). Das bedeutet für diesen Fall: je geringer die Edukt-Konzentration ist, desto kleiner die momentane Reaktionsgeschwindigkeit, der ausschlaggebende Faktor ist also die Konzentration.","{""0"": ""Die Schüler:innen identifizeren weder die Abnahme der Konzentration der Oxonium-Ionen  noch die damit verbundene Abnahme der Reaktionsgeschwindigkeit."", ""1"": ""Die Schüler:innen identifizieren nur die Abnahme der Konzentration der Oxonium-Ionen oder die Abnahme der Reaktionsgeschwindigkeit."", ""2"": ""Die Schüler:innen identifizieren die Abnahme der Konzentration der Oxonium-Ionen und die damit verbundene Abnahme der Reaktionsgeschwindigkeit.""}",2
31109_chemie_cck01-18,31109,chemie_cck01-18,"In unserem Modellversuch zur Messung der Reaktionsgeschwindigkeit werden wir eine salzsaure Lösung mit Magnesiumpulver reagieren lassen. Diese Reaktion folgt der unten dargestellten Reaktionsgleichung: (siehe Moodle). Nenne und begründe auf Basis der Reaktionsgleichung geeignete Größen, die wir im zeitlichen Verlauf der Reaktion verfolgen können.","Es handelt sich um eine Säure Base Reaktion .
","Auf Seiten der Edukte sind zwei Ionensorten zu sehen, sodass die Konzentration dieser Ionensorten im Reaktions-  verlauf verfolgt werden kann. Bei genauer Betrachtung der Reaktionsgleichung ist allerdings festzustellen, dass  sich die Konzentration an Chlorid-Ionen (wenn man das Ausfällen eines Magnesiumsalzes vernachlässigt) nicht  verändern wird, sondern lediglich die Konzentration an Oxonium-Ionen. Darüber hinaus könnte die Massenab-  nahme an Magnesium, die Volumenzunahme an Wasserstoffgas, die Konzentrationszunahme an Magne-  sium-Ionen verfolgt werden sowie die Veränderung der Leitfähigkeit","{""0"": ""Die Schüler:innen identifizieren keine konkreten Größen, die sich zur Messung nutzen lassen."", ""1"": ""Die Schüler:innen identifizieren konkrete Größen mit passendem Beispiel teilweise oder identifizieren mindestens drei Größen, wobei nicht jeder Größe ein passendes Beispiel zugeordnet werden muss."", ""2"": ""Die Schüler:innen identifizieren mindestens drei konkrete Größen mit passendem Beispiel.""}",0
27137_chemie_cck02-19,27137,chemie_cck02-19,"Nenne und beschreibe Darstellungselemente der dynamischen Darstellung, die deine eigene Modellierung nicht darstellen kann.","Vebindungen können nicht dargestellt werden , weil wir darauf nicht vorbereitet waren .
Bewegungen und Geschwindigkeitsveränderungen können ebenfalls nicht dargestellt werden .
","In der Simulation können tatsächliche Teilcheninteraktionen, d.h. deren Bewegung und deren Aufeinandertreffen überhaupt erst ansprechend dargestellt werden. So sieht man bspw. dass effektive Kollisionen durch das Kollidieren von Teilchen mit hoher Geschwindigkeit unmittelbar zur Reaktion führen, da diese in der Produktbildung münden.","{""0"": ""Die Schüler:innen benennen (im Vergleich) keinen Vorteil der dynamischen Modellierung."", ""1"": ""Die Schüler:innen benennen (im Vergleich) zumindest den Vorteil der Darstellung der Teilchenbewegung/Teilcheninterkation in der dynaischem Modellierung."", ""2"": ""Die Schüler:innen benennen (im Vergleich) die Teilcheninteraktion sowie die adäquate Darstellung der Sotffumwandlung durch effektive Kollisionen.""}",0
40109_chemie_cck01-17,40109,chemie_cck01-17,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Auf den Modellversuch wird zurückgegriffen , da dieser einen genau messbaren und vorher gut vorzubereitenden Versuchsaufbau gewährleistet , da er unter laborbedingungen durchgeführt werden kann .
","Bei der Reaktion mit Weizenmehl gibt es zu viele Inhaltsstoffe, deren Abbau jeweils einzeln betrachtet werden  müsste. Außerdem verläuft die Reaktion über verschiedene Zwischenschritte mit verschiedenen Produkten, die  kompliziert sind und nicht für die Betrachtung der Reaktionsgeschwindigkeit gebraucht werden. Auch ist der ge-  naue Gehalt der Inhaltsstoffe im Mehl variabel und kann sehr stark abweichen.  In der Vereinfachung kann die Reaktionsgeschwindigkeit viel besser gemessen werden, da es weniger Edukte und  Produkte, sowie Zwischenstufen der Reaktion gibt und die genaue Menge zu Anfang bekannt ist.","{""0"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht."", ""1"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität."", ""2"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.""}",1
