id,student_id,question_id,question,answer,sample_solution,rubric,level
41112_chemie_cck01-03,41112,chemie_cck01-03,"Beschreibe Gemeinsamkeiten und Unterschiede zwischen diesen drei chemischen Reaktionen mit Weizenmehl. Nenne hierbei makroskopische Eigenschaften oder Veränderungen, anhand derer du die Unterschiede erkennst.","Die wohl offensichtlichste Gemeinsamkeit ist , dass es sich bei allen Reaktionen um Weizenmehl handelt .
Hier bei ist die Reaktion der drei Phänomene abhängig davon , wie das Weizenmehl verarbeitet ist .
Durch den feinen Mehlstaub in Abbildung C entsteht diese dort zusehende Explosion .
","Im Gesamten kennzeichnen sich alle dargestellten Phänomene durch einen Stoff- sowie einen Energieumsatz. Reaktionen A und B ist gemeinsam, dass sie beide auf Stoffwechselprozessen beruhen.  Die Reaktionen unterscheiden sich in der Geschwindigkeit, mit der sie ablaufen. Reaktion A läuft am langsamsten, B mittelschnell und C sehr schnell ab. Dabei wird bei Reaktion C sehr schnell sehr viel (Wärme)energie freigesetzt, sodass auf makroskopischer Ebene ein explosionsartiger Umsatz zu beobachten ist.","{""0"": ""Die Schüler:innen nehmen weder eine Kontrastierung der Reaktionsbeispiele vor, noch identifizieren sie Gemeinsamkeiten und Unterschiede im Hinblick auf Reaktionsgeschwindigkeit und Energieverlauf."", ""1"": ""Die Schüler:innen kontrastieren die unterschiedlichen Reaktionsbeispiele und identifizieren Unterschiede oder Gemeinsamkeiten in Hinblick auf Reaktionsgeschwindigkeit oder Energieverlauf."", ""2"": ""Die Schüler:innen kontrastieren die unterschiedlichen Reaktionsbeispiele und identifizieren Unterschiede oder Gemeinsamkeiten in Hinblick auf Reaktionsgeschwindigkeit und Energieverlauf.""}",0
39102_chemie_cck02-24,39102,chemie_cck02-24,Ergänze die folgende Tabelle (mit ungefähren Werten!) ohne exakte graphische Bestimmung auf Basis des obigen Diagramms.,"v , c-Abhängigkeit cSalzsäure [ mol / l ] vVolumenbezogen [ ml / s ] 0,1 0,731 0,2 1,432 0,3 2,163 0,4 2,894
","0,2: 1,462; 0,3: 2,193; 0,4: 2,924","{""0"": ""Die Schüler:innen präsentieren kein Verständnis zum proportionalen Zusammenhang zwischen Konzentration und Reaktionsgeschwindigkeit."", ""1"": ""Die Schüler:innen präsentieren teilweise Verständnis zum proportionalen Zusammenhang zwischen Konzentration und Reaktionsgeschwindigkeit, indem sie wenigstens zwei Werte richtig bestimmen."", ""2"": ""Die Schüler:innen präsentieren ein volels Verständnis zum proportionalen Zusammenhang zwischen Konzentration und Reaktionsgeschwindigkeit, indem sie alle Werte richtig bestimmen.""}",2
43117_chemie_cck01-03,43117,chemie_cck01-03,"Beschreibe Gemeinsamkeiten und Unterschiede zwischen diesen drei chemischen Reaktionen mit Weizenmehl. Nenne hierbei makroskopische Eigenschaften oder Veränderungen, anhand derer du die Unterschiede erkennst.","Gemeinsamkeiten : Alles hat was mit Weizenmehl zutun Unterschiede : Vorgänge brauchen unterschiedlich viel Zeit Explosion : wenige Sekunden ; die anderen beiden Stunden ( Zersetzung benötigt mehr Zeit als das aufgehen der Hefe ) Unterschiedliche Aktivierungsenergie
","Im Gesamten kennzeichnen sich alle dargestellten Phänomene durch einen Stoff- sowie einen Energieumsatz. Reaktionen A und B ist gemeinsam, dass sie beide auf Stoffwechselprozessen beruhen.  Die Reaktionen unterscheiden sich in der Geschwindigkeit, mit der sie ablaufen. Reaktion A läuft am langsamsten, B mittelschnell und C sehr schnell ab. Dabei wird bei Reaktion C sehr schnell sehr viel (Wärme)energie freigesetzt, sodass auf makroskopischer Ebene ein explosionsartiger Umsatz zu beobachten ist.","{""0"": ""Die Schüler:innen nehmen weder eine Kontrastierung der Reaktionsbeispiele vor, noch identifizieren sie Gemeinsamkeiten und Unterschiede im Hinblick auf Reaktionsgeschwindigkeit und Energieverlauf."", ""1"": ""Die Schüler:innen kontrastieren die unterschiedlichen Reaktionsbeispiele und identifizieren Unterschiede oder Gemeinsamkeiten in Hinblick auf Reaktionsgeschwindigkeit oder Energieverlauf."", ""2"": ""Die Schüler:innen kontrastieren die unterschiedlichen Reaktionsbeispiele und identifizieren Unterschiede oder Gemeinsamkeiten in Hinblick auf Reaktionsgeschwindigkeit und Energieverlauf.""}",1
26102_chemie_cck02-52,26102,chemie_cck02-52,Begründe Deine Auswahl.,"Alle wichtigen Faktoren , außer der Zerteilungsgrad des Magnesiums , sind konstant .
So erhält man zuverlässige Messergebnisse .
","In dieser Untersuchung soll der Einfluss des Zerteilungsgrads (unabhängige Variable) auf die Reaktionsgeschwindigkeit (abhängige Variable) untersucht werden. Um diesen Einfluss gezielt untersuchen zu können, müssen alle anderen Variablen (auch: Störvariablen, in diesem Fall Konzentration, Temperatur und die Art des Reaktionsgefäßes) konstant gehalten werden, um kausale Aussagen zwischen abhängiger und unabhängiger Variable treffen zu können.","{""0"": ""Die Schüler:innen begründen ihre Auswahl nicht mit der Variablenkontrollstrategie."", ""1"": ""Die Schüler:innen begründen ihre Auswahl mit der Variablenkontrollstrategie und definieren auftretende Variablen teilweise korrekt."", ""2"": ""Die Schüler:innen begründen ihre Auswahl mit der Variablenkontrollstrategie und definieren auftretende Variablen vollständig korrekt.""}",1
40105_chemie_cck01-24,40105,chemie_cck01-24,Begründe deine Auswahl!,"Das Volumen an Wasser wird kleiner / weniger , da es verdünstet
",Beschreibung der Volumenzunahme als exponentielle Sättigungsfunktion,"{""0"": ""Die Schüler:innen stellen keine Annahmen zur zeitlichen Veränderung der benannten Stoffgrößen auf."", ""1"": ""Die Schüler:innen stellen eine korrekte Annahme zum generellen Verlauf auf (in diesem Fall Zunahme), charakterisieren diese allerdings als linear."", ""2"": ""Die Schüler:innen stellen eine korrekte Annahme zum generellen Verlauf auf (in diesem Fall Zunahme) und charakterisieren diese als Sättigungsfunktion.""}",0
43109_chemie_cck01-28,43109,chemie_cck01-28,Wie strukturierst Du den Versuchsablauf? Beschreibe und begründe die Häufigkeit der Messwerterfassung sowie den zeitlichen Abstand zwischen den einzelnen Erfassungen,"Als erstes füllen wir Magnesium und Salzsäure in einzelne Bechergläser währenddessen bauen wir eine Konstruktion aus einem Kolbenprober und einem Standfuß , diese verbinden wir mit einer Glas Röhre .
Nun füllen wir in einen Erlenmeyerkolben gleichzeitig die Salzsäure und das Magnesium und verbinden diese mit der Konstruktion , sodass kein Wasserstoff austreten kann .
Damit die Reaktion schneller abläuft , schüttelt man das Gemisch leicht und vorsichtig .
Die Reaktion braucht wahrscheinlich um die 10 min so kann man alle 30 Sekunden eine Messung vornehmen .
","Um die zeitlich bedingten Veränderungen der Größen möglichst genau erfassen zu können, sollten recht kleine  Zeitintervalle gewählt werden (z.B. 10 s), d.h. alle 10 s erfolgt das Ablesen des aktuellen Messwertes (am Kolben-  prober bzw. am pH-Meter). Der zeitliche Abstand zwischen jeder Messwerterfassung sollte außerdem derselbe  sein, damit im Nachhinhein Rückschlüsse zur Veränderung mit der Zeit gezogen werden können.","{""0"": ""Die Schüler:innen beschreiben und begründen eine systematische Erfassung nicht."", ""1"": ""Die Schüler:innen beschreiben eine systematische Erfassung mit gleichen Zeitintervallen, begründen diese aber nicht."", ""2"": ""Die Schüler:innen beschreiben und begründen eine systematische Erfassung mit gleichen Zeitintervallen.""}",2
27125_chemie_cck02-01,27125,chemie_cck02-01,Notiere deine Beobachtungen zum Demonstrationsexperiment.,"Sobald die Brausetablette in das Glas mit Wasser gegeben wurde , fängt das Wasser an zu sprudeln .
Es kommt zu einer chemischen Reaktion .
","Die Brausetablette löst sich nach und nach im wässrigen Medium. Es ist zudem eine Gasentwicklung zu beobachten, die zu einem Aufschäumen führt. Die Lösung färbt sich leicht. Die Intensität der Gasentwicklung nimmt ab.","{""0"": ""Die Schüler:innen beschreiben das Phänomen ohne Bezug zum Demonstrationsexperiment."", ""1"": ""Die Schüler:innen beschreiben das Phänomen mit Bezug zum Demonstrationsexperiment und Fokussierung der Gasentwicklung."", ""2"": ""Die Schüler:innen beschreiben das Phänomen mit Bezug zum Demonstrationsexperiment und Beschreibung der Intensitätsabnahme der Gasentwicklung.""}",1
36107_chemie_cck01-17,36107,chemie_cck01-17,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Es werden in der Theorie sowohl die Inhaltsstoffe von Weizen , als auch die Zwischenprodukte des Stoffwechsels .
Wegen der Komplexität und einer allgemeinen Modellvereinfachung .
","Bei der Reaktion mit Weizenmehl gibt es zu viele Inhaltsstoffe, deren Abbau jeweils einzeln betrachtet werden  müsste. Außerdem verläuft die Reaktion über verschiedene Zwischenschritte mit verschiedenen Produkten, die  kompliziert sind und nicht für die Betrachtung der Reaktionsgeschwindigkeit gebraucht werden. Auch ist der ge-  naue Gehalt der Inhaltsstoffe im Mehl variabel und kann sehr stark abweichen.  In der Vereinfachung kann die Reaktionsgeschwindigkeit viel besser gemessen werden, da es weniger Edukte und  Produkte, sowie Zwischenstufen der Reaktion gibt und die genaue Menge zu Anfang bekannt ist.","{""0"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht."", ""1"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität."", ""2"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.""}",2
28109_chemie_cck02-60,28109,chemie_cck02-60,Erkläre diese Gesetzmäßigkeit mithilfe des Kollisionsmodells und nutze dazu […] (II) das Eingabfeld.,"Wie man im Zeichentool erkennen kann , muss die Salzsäure das Magnesium durchdringen , in dem erstmal die Oberfläche angegriffen wird , damit das Magnesium mit der Salzsäure reagieren kann .
Wenn die Oberfläche im Verhältnis zum Volumen kleiner ist ( geringerer Zerteilungsgrad ) , hat die Reaktion eine geringere Reaktiomsgeschwindigkeit .
Während die kleinen Teilchen ( Pulver ) schneller mit der Salzsäure reagieren können .
Der Zerteilungsgrad ist höher , womit auch die Reaktionsgeschwindigkeit zunimmt ( Das Volumen ist geringer , als die Oberfläche = &gt; Die Hydronium-Ionen haben eine größere Angriffsfläche und können die Moleküle des ‚ Pulvers ‘ wegen des geringen Volumens ‚ durchdringen ‘ . )
","Durch einen höheren Zerteilungsgrad kommt es zu mehr Zusammenstößen zwischen den Edukt-Teilchen, da durch eine Vergrößerung der Oberfläche mehrere Teilchen des Feststoffes reagieren können (man spricht auch von der aktiven Konzentration). Dadurch ist die Wahrscheinlichkeit für effektive Zusammenstöße höher, weshalb es vermehrt zu diesen kommt. Eine höhere Anzahl an effektiven Zusammenstößen pro Zeiteinheit bedeutet eine höhere Reaktionsgeschwindigkeit, die sich in der stärkeren Gasentwicklung zeigt.","{""0"": ""Die Schüler:innen erklären den Einfluss des Zerteilungsgrad nicht mithilfe des Kollisionsmodells."", ""1"": ""Die Schüler:innen erklären den Einfluss des Zerteilungsgrads mithilfe des Kollisionsmodells und verwenden die relevanten Modellkomponenten teilweise."", ""2"": ""Die Schüler:innen erklären den Einfluss des Zerteilungsgrad mithilfe des Kollisionsmodells und verwenden (fast) alle relevanten Modellkomponenten.""}",1
34102_chemie_cck01-17,34102,chemie_cck01-17,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Es wird auf einen Modellversuch zurückgegriffen , weil sonst zu viele Inhaltsstoffe und Faktoren den Versuch beeinflussen könnten .
Des Weiteren ist es eine starke Vereinfachung , die trotzdem zum gewünschten Ergebnis führt .
","Bei der Reaktion mit Weizenmehl gibt es zu viele Inhaltsstoffe, deren Abbau jeweils einzeln betrachtet werden  müsste. Außerdem verläuft die Reaktion über verschiedene Zwischenschritte mit verschiedenen Produkten, die  kompliziert sind und nicht für die Betrachtung der Reaktionsgeschwindigkeit gebraucht werden. Auch ist der ge-  naue Gehalt der Inhaltsstoffe im Mehl variabel und kann sehr stark abweichen.  In der Vereinfachung kann die Reaktionsgeschwindigkeit viel besser gemessen werden, da es weniger Edukte und  Produkte, sowie Zwischenstufen der Reaktion gibt und die genaue Menge zu Anfang bekannt ist.","{""0"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht."", ""1"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität."", ""2"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.""}",1
34116_chemie_cck01-17,34116,chemie_cck01-17,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","Weil die Stoffe Magnesium und Salzsäure die Stoffe darstellen , welche in der Ursprünglichen Reaktion reagieren und leichter abzumessen sind , da dort keine irrelevanten Stoffe vorhanden sind .
","Bei der Reaktion mit Weizenmehl gibt es zu viele Inhaltsstoffe, deren Abbau jeweils einzeln betrachtet werden  müsste. Außerdem verläuft die Reaktion über verschiedene Zwischenschritte mit verschiedenen Produkten, die  kompliziert sind und nicht für die Betrachtung der Reaktionsgeschwindigkeit gebraucht werden. Auch ist der ge-  naue Gehalt der Inhaltsstoffe im Mehl variabel und kann sehr stark abweichen.  In der Vereinfachung kann die Reaktionsgeschwindigkeit viel besser gemessen werden, da es weniger Edukte und  Produkte, sowie Zwischenstufen der Reaktion gibt und die genaue Menge zu Anfang bekannt ist.","{""0"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht."", ""1"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität."", ""2"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.""}",1
41118_chemie_cck01-28,41118,chemie_cck01-28,Wie strukturierst Du den Versuchsablauf? Beschreibe und begründe die Häufigkeit der Messwerterfassung sowie den zeitlichen Abstand zwischen den einzelnen Erfassungen,"Gut
","Um die zeitlich bedingten Veränderungen der Größen möglichst genau erfassen zu können, sollten recht kleine  Zeitintervalle gewählt werden (z.B. 10 s), d.h. alle 10 s erfolgt das Ablesen des aktuellen Messwertes (am Kolben-  prober bzw. am pH-Meter). Der zeitliche Abstand zwischen jeder Messwerterfassung sollte außerdem derselbe  sein, damit im Nachhinhein Rückschlüsse zur Veränderung mit der Zeit gezogen werden können.","{""0"": ""Die Schüler:innen beschreiben und begründen eine systematische Erfassung nicht."", ""1"": ""Die Schüler:innen beschreiben eine systematische Erfassung mit gleichen Zeitintervallen, begründen diese aber nicht."", ""2"": ""Die Schüler:innen beschreiben und begründen eine systematische Erfassung mit gleichen Zeitintervallen.""}",0
27131_chemie_cck02-01,27131,chemie_cck02-01,Notiere deine Beobachtungen zum Demonstrationsexperiment.,"Die Tablette löst sich in dem Wasser auf .
","Die Brausetablette löst sich nach und nach im wässrigen Medium. Es ist zudem eine Gasentwicklung zu beobachten, die zu einem Aufschäumen führt. Die Lösung färbt sich leicht. Die Intensität der Gasentwicklung nimmt ab.","{""0"": ""Die Schüler:innen beschreiben das Phänomen ohne Bezug zum Demonstrationsexperiment."", ""1"": ""Die Schüler:innen beschreiben das Phänomen mit Bezug zum Demonstrationsexperiment und Fokussierung der Gasentwicklung."", ""2"": ""Die Schüler:innen beschreiben das Phänomen mit Bezug zum Demonstrationsexperiment und Beschreibung der Intensitätsabnahme der Gasentwicklung.""}",0
36113_chemie_cck01-17,36113,chemie_cck01-17,"Erkläre nach Betrachten des obigen Schemas in eigenen Worten, warum zu einer exakten Verfolgung der zu verfolgenden Größen auf einen Modellversuch zurückgegriffen wird.","weil der Modellversuch einfacher ist .
Der echte versuch ist zu Komplex mit zu vielen zwischenreaktionen
","Bei der Reaktion mit Weizenmehl gibt es zu viele Inhaltsstoffe, deren Abbau jeweils einzeln betrachtet werden  müsste. Außerdem verläuft die Reaktion über verschiedene Zwischenschritte mit verschiedenen Produkten, die  kompliziert sind und nicht für die Betrachtung der Reaktionsgeschwindigkeit gebraucht werden. Auch ist der ge-  naue Gehalt der Inhaltsstoffe im Mehl variabel und kann sehr stark abweichen.  In der Vereinfachung kann die Reaktionsgeschwindigkeit viel besser gemessen werden, da es weniger Edukte und  Produkte, sowie Zwischenstufen der Reaktion gibt und die genaue Menge zu Anfang bekannt ist.","{""0"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgecshwindigkeit nicht."", ""1"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit generisch mit der verminderten Komplexität."", ""2"": ""Die Schüler:innen begründen die Anwendung eines Modellversuchs zur Messung der Reaktionsgeschwindigkeit spezifisch mit der verminderten Komplexität des auftretenden Stoffumsatzes.""}",2
